交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
21,空头进场,2021-05-22 12:00,开空,35.15,284.495,9999.99925,-118.16,-1.18,4555.46,45.53,-909.69,-9.09,32831.08,328.31
22,多头出场,2021-06-08 12:00,平多,36.8,259.807,9999.97143,-448.85,-4.49,1478.5,14.78,-1122.17,-11.22,32382.23,323.82
22,多头进场,2021-06-03 20:00,开多,38.49,259.807,9999.97143,-448.85,-4.49,1478.5,14.78,-1122.17,-11.22,32382.23,323.82
23,多头出场,2021-06-11 20:00,平多,37.8,243.013,9999.98495,-823.69,-8.23,687.59,6.87,-831.24,-8.31,31558.54,315.59
23,多头进场,2021-06-09 00:00,开多,41.15,243.013,9999.98495,-823.69,-8.23,687.59,6.87,-831.24,-8.31,31558.54,315.59
24,多头出场,2021-06-18 16:00,平多,38.22,246.609,9999.99495,-584.31,-5.84,290.93,2.91,-769.49,-7.69,30974.23,309.74
24,多头进场,2021-06-15 08:00,开多,40.55,246.609,9999.99495,-584.31,-5.84,290.93,2.91,-769.49,-7.69,30974.23,309.74
25,空头出场,2021-06-22 16:00,平空-止盈,22.04,281.293,9999.96615,3792.17,37.90,3803.71,38.02,-502.89,-5.03,34766.4,347.66
25,空头进场,2021-06-18 20:00,开空,35.55,281.293,9999.96615,3792.17,37.90,3803.71,38.02,-502.89,-5.03,34766.4,347.66
26,多头出场,2021-07-09 04:00,平多,33.14,270.635,9999.96325,-1040.6,-10.40,306.23,3.06,-1168.73,-11.68,33725.8,337.26
26,多头进场,2021-07-07 16:00,开多,36.95,270.635,9999.96325,-1040.6,-10.40,306.23,3.06,-1168.73,-11.68,33725.8,337.26
27,空头出场,2021-07-19 12:00,平空-止盈,25.72,315.556,9999.96964,1874.81,18.74,1916.74,19.16,-323.71,-3.24,35600.61,356.01
27,空头进场,2021-07-11 04:00,开空,31.69,315.556,9999.96964,1874.81,18.74,1916.74,19.16,-323.71,-3.24,35600.61,356.01
28,多头出场,2021-09-17 12:00,平多,143.48,318.775,9999.97175,35710,356.92,58850.43,588.21,-470.41,-4.70,71310.6,713.11
28,多头进场,2021-07-30 00:00,开多,31.37,318.775,9999.97175,35710,356.92,58850.43,588.21,-470.41,-4.70,71310.6,713.11
29,多头出场,2021-09-20 08:00,平多,145.12,62.146,9999.91286,-990.79,-9.90,651.26,6.51,-1139.16,-11.39,70319.81,703.20
29,多头进场,2021-09-18 16:00,开多,160.91,62.146,9999.91286,-990.79,-9.90,651.26,6.51,-1139.16,-11.39,70319.81,703.20
30,空头出场,2021-09-23 00:00,平空-EMA,146.39,75.318,9999.97086,-1036.34,-10.36,1258.08,12.57,-1405.16,-14.04,69283.47,692.83
30,空头进场,2021-09-21 04:00,开空,132.77,75.318,9999.97086,-1036.34,-10.36,1258.08,12.57,-1405.16,-14.04,69283.47,692.83
31,空头出场,2021-09-27 16:00,平空-EMA,147.38,76.318,9999.94754,-1258.42,-12.58,470.46,4.70,-1370.33,-13.70,68025.04,680.25
31,空头进场,2021-09-26 08:00,开空,131.03,76.318,9999.94754,-1258.42,-12.58,470.46,4.70,-1370.33,-13.70,68025.04,680.25
32,空头出场,2021-10-01 12:00,平空-EMA,142.78,76.669,9999.93767,-957.34,-9.57,168.27,1.68,-1119,-11.18,67067.7,670.68
32,空头进场,2021-09-28 20:00,开空,130.43,76.669,9999.93767,-957.34,-9.57,168.27,1.68,-1119,-11.18,67067.7,670.68
33,多头出场,2021-10-11 04:00,平多,147.55,65.248,9999.90848,-382.38,-3.82,1595.53,15.95,-508.06,-5.08,66685.33,666.85
33,多头进场,2021-10-01 16:00,开多,153.26,65.248,9999.90848,-382.38,-3.82,1595.53,15.95,-508.06,-5.08,66685.33,666.85
34,空头出场,2021-10-13 04:00,平空-EMA,152.32,70.631,9999.93698,-768.96,-7.69,275.41,2.75,-846.92,-8.47,65916.37,659.16
34,空头进场,2021-10-12 00:00,开空,141.58,70.631,9999.93698,-768.96,-7.69,275.41,2.75,-846.92,-8.47,65916.37,659.16
35,多头出场,2021-11-16 16:00,平多,224.93,61.892,9999.89044,3909.52,39.08,6080.84,60.78,-531.7,-5.31,69825.89,698.26
35,多头进场,2021-10-15 12:00,开多,161.57,61.892,9999.89044,3909.52,39.08,6080.84,60.78,-531.7,-5.31,69825.89,698.26
36,空头出场,2021-11-22 00:00,平空-EMA,228.84,47.061,9999.99189,-779.83,-7.79,1218.12,12.18,-986.69,-9.86,69046.05,690.46
36,空头进场,2021-11-17 08:00,开空,212.49,47.061,9999.99189,-779.83,-7.79,1218.12,12.18,-986.69,-9.86,69046.05,690.46
37,空头出场,2021-11-30 20:00,平空-EMA,213.03,49.492,9999.8586,-553.69,-5.53,1040.27,10.40,-808.26,-8.08,68492.36,684.92
37,空头进场,2021-11-25 00:00,开空,202.05,49.492,9999.8586,-553.69,-5.53,1040.27,10.40,-808.26,-8.08,68492.36,684.92
38,多头出场,2021-12-04 00:00,平多,212.75,43.571,9999.98021,-739.88,-7.40,588,5.88,-818.03,-8.18,67752.48,677.52
38,多头进场,2021-12-01 20:00,开多,229.51,43.571,9999.98021,-739.88,-7.40,588,5.88,-818.03,-8.18,67752.48,677.52
39,空头出场,2021-12-13 12:00,平空-止盈,164.09,50.996,9999.80564,1622.69,16.22,1767.62,17.67,-740.87,-7.41,69375.16,693.75
39,空头进场,2021-12-04 08:00,开空,196.09,50.996,9999.80564,1622.69,16.22,1767.62,17.67,-740.87,-7.41,69375.16,693.75
40,空头出场,2021-12-19 12:00,平空-EMA,187.16,57.421,9999.86715,-757.42,-7.57,56.44,0.56,-882.39,-8.82,68617.74,686.18
40,空头进场,2021-12-18 08:00,开空,174.15,57.421,9999.86715,-757.42,-7.57,56.44,0.56,-882.39,-8.82,68617.74,686.18
41,空头出场,2021-12-22 12:00,平空-EMA,186.28,57.028,9999.8598,-633.63,-6.33,386.21,3.86,-687.05,-6.87,67984.12,679.84
41,空头进场,2021-12-20 12:00,开空,175.35,57.028,9999.8598,-633.63,-6.33,386.21,3.86,-687.05,-6.87,67984.12,679.84
42,多头出场,2021-12-28 20:00,平多,185.58,51.163,9999.80835,-514.73,-5.14,470.82,4.71,-539.65,-5.39,67469.39,674.69
42,多头进场,2021-12-24 20:00,开多,195.45,51.163,9999.80835,-514.73,-5.14,470.82,4.71,-539.65,-5.39,67469.39,674.69
43,空头出场,2022-01-06 00:00,平空-止盈,158.65,56.395,9999.9614,1043.42,10.43,1111.06,11.11,-191.1,-1.91,68512.81,685.13
43,空头进场,2021-12-29 04:00,开空,177.32,56.395,9999.9614,1043.42,10.43,1111.06,11.11,-191.1,-1.91,68512.81,685.13
44,多头出场,2022-02-08 20:00,平多,112.03,83.892,9999.9264,-611.2,-6.11,224.03,2.24,-773.45,-7.73,67901.61,679.02
44,多头进场,2022-02-07 08:00,开多,119.2,83.892,9999.9264,-611.2,-6.11,224.03,2.24,-773.45,-7.73,67901.61,679.02
45,空头出场,2022-02-28 20:00,平空-EMA,95.59,95.538,9999.96246,857.92,8.57,2796.17,27.95,-336.52,-3.36,68759.52,687.60
45,空头进场,2022-02-11 08:00,开空,104.67,95.538,9999.96246,857.92,8.57,2796.17,27.95,-336.52,-3.36,68759.52,687.60
46,多头出场,2022-03-04 00:00,平多,94.96,95.932,9999.95168,-899.8,-8.99,205.09,2.05,-987.34,-9.87,67859.72,678.60
46,多头进场,2022-03-02 08:00,开多,104.24,95.932,9999.95168,-899.8,-8.99,205.09,2.05,-987.34,-9.87,67859.72,678.60
47,空头出场,2022-03-17 04:00,平空-EMA,87.77,112.739,9999.9493,94.9,0.95,1240.77,12.40,-289.1,-2.89,67954.63,679.55
47,空头进场,2022-03-05 00:00,开空,88.7,112.739,9999.9493,94.9,0.95,1240.77,12.40,-289.1,-2.89,67954.63,679.55
48,多头出场,2022-03-18 08:00,平多,85.91,110.12,9999.9972,-549.32,-5.49,15.92,0.16,-577.62,-5.77,67405.3,674.05
48,多头进场,2022-03-18 00:00,开多,90.81,110.12,9999.9972,-549.32,-5.49,15.92,0.16,-577.62,-5.77,67405.3,674.05
49,多头出场,2022-04-07 04:00,平多,112.95,109.745,9999.9644,2384.54,23.83,5744.54,57.42,-485.68,-4.85,69789.84,697.90
