交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
86,多头出场,2021-11-16 08:00,平多,60907.41,0.21113,9999.893758,2848.06,28.47,4563.08,45.61,-104.8,-1.05,54794.99,547.95
86,多头进场,2021-10-01 20:00,开多,47363.68,0.21113,9999.893758,2848.06,28.47,4563.08,45.61,-104.8,-1.05,54794.99,547.95
87,空头出场,2021-12-04 12:00,平空-止盈,47242.74,0.16937,9999.603106,1989.1,19.88,2881.01,28.80,-332.9,-3.33,56784.09,567.84
87,空头进场,2021-11-17 08:00,开空,59039.99,0.16937,9999.603106,1989.1,19.88,2881.01,28.80,-332.9,-3.33,56784.09,567.84
88,空头出场,2022-01-06 00:00,平空-止盈,44685.93,0.20069,9999.993361,1022.49,10.22,1064.29,10.64,-5,-0.05,57806.58,578.07
88,空头进场,2021-12-28 08:00,开空,49828.06,0.20069,9999.993361,1022.49,10.22,1064.29,10.64,-5,-0.05,57806.58,578.07
89,多头出场,2022-02-17 20:00,平多,41925.44,0.23595,9999.766277,-117.4,-1.17,806.7,8.06,-200.91,-2.01,57689.17,576.89
89,多头进场,2022-02-07 04:00,开多,42380.87,0.23595,9999.766277,-117.4,-1.17,806.7,8.06,-200.91,-2.01,57689.17,576.89
90,空头出场,2022-02-24 08:00,平空-止盈,34936.89,0.24681,9999.679917,1367.59,13.67,1425.31,14.25,-114.63,-1.15,59056.77,590.57
90,空头进场,2022-02-18 04:00,开空,40515.7,0.24681,9999.679917,1367.59,13.67,1425.31,14.25,-114.63,-1.15,59056.77,590.57
91,多头出场,2022-03-04 20:00,平多,40694.32,0.23169,9999.7404,-580.99,-5.81,513.99,5.14,-609.7,-6.09,58475.78,584.76
91,多头进场,2022-03-01 04:00,开多,43160,0.23169,9999.7404,-580.99,-5.81,513.99,5.14,-609.7,-6.09,58475.78,584.76
92,空头出场,2022-03-09 08:00,平空-EMA,41217.73,0.25543,9999.742224,-538.77,-5.39,504.24,5.04,-592.53,-5.92,57937.01,579.37
92,空头进场,2022-03-05 04:00,开空,39148.66,0.25543,9999.742224,-538.77,-5.39,504.24,5.04,-592.53,-5.92,57937.01,579.37
93,多头出场,2022-03-10 12:00,平多,39238.9,0.23723,9999.638302,-700.65,-7.00,99.95,1.00,-788.61,-7.88,57236.36,572.36
93,多头进场,2022-03-09 16:00,开多,42151.66,0.23723,9999.638302,-700.65,-7.00,99.95,1.00,-788.61,-7.88,57236.36,572.36
94,空头出场,2022-03-16 16:00,平空-EMA,40521.6,0.25829,9999.689601,-476.87,-4.77,294.61,2.94,-780.65,-7.80,56759.5,567.59
