交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
34,多头出场,2019-06-20 16:00,平多,0.0877,113122,9999.9848,-89.15,-0.89,922.6,9.22,-389.61,-3.89,7588.98,75.89
34,多头进场,2019-06-12 00:00,开多,0.0884,113122,9999.9848,-89.15,-0.89,922.6,9.22,-389.61,-3.89,7588.98,75.89
35,多头出场,2019-06-27 16:00,平多,0.0916,109649,9999.9888,33.84,0.34,1716.49,17.16,-432.63,-4.32,7622.82,76.23
35,多头进场,2019-06-22 12:00,开多,0.0912,109649,9999.9888,33.84,0.34,1716.49,17.16,-432.63,-4.32,7622.82,76.23
36,空头出场,2019-07-10 20:00,平空-止盈,0.0707,118343,9999.9835,1623.95,16.23,1770.15,17.69,-182.51,-1.82,9246.77,92.47
36,空头进场,2019-06-30 20:00,开空,0.0845,118343,9999.9835,1623.95,16.23,1770.15,17.69,-182.51,-1.82,9246.77,92.47
37,空头出场,2019-09-01 00:00,平空-止盈,0.0443,205761,9999.9846,875.21,8.75,1126.69,11.26,-375.37,-3.75,10121.98,101.22
37,空头进场,2019-08-27 16:00,开空,0.0486,205761,9999.9846,875.21,8.75,1126.69,11.26,-375.37,-3.75,10121.98,101.22
38,空头出场,2019-09-15 00:00,平空-EMA,0.0468,221238,9999.9576,-364.16,-3.64,216.24,2.16,-425.35,-4.25,9757.82,97.58
38,空头进场,2019-09-11 16:00,开空,0.0452,221238,9999.9576,-364.16,-3.64,216.24,2.16,-425.35,-4.25,9757.82,97.58
39,多头出场,2019-09-23 00:00,平多,0.048,209205,9999.999,31.82,0.32,1626.8,16.26,-151.44,-1.51,9789.65,97.90
39,多头进场,2019-09-17 12:00,开多,0.0478,209205,9999.999,31.82,0.32,1626.8,16.26,-151.44,-1.51,9789.65,97.90
40,空头出场,2019-09-25 00:00,平空-止盈,0.037,218818,9999.9826,1894.67,18.94,2292.59,22.91,-114.41,-1.14,11684.31,116.84
40,空头进场,2019-09-24 12:00,开空,0.0457,218818,9999.9826,1894.67,18.94,2292.59,22.91,-114.41,-1.14,11684.31,116.84
41,多头出场,2019-10-10 16:00,平多,0.0412,232558,9999.994,-428.4,-4.28,111.28,1.11,-563.14,-5.63,11255.92,112.56
41,多头进场,2019-10-09 16:00,开多,0.043,232558,9999.994,-428.4,-4.28,111.28,1.11,-563.14,-5.63,11255.92,112.56
42,空头出场,2019-10-25 20:00,平空-EMA,0.0401,253807,9999.9958,-187.75,-1.88,1086.37,10.86,-461.85,-4.62,11068.16,110.68
42,空头进场,2019-10-16 00:00,开空,0.0394,253807,9999.9958,-187.75,-1.88,1086.37,10.86,-461.85,-4.62,11068.16,110.68
43,多头出场,2019-11-08 20:00,平多,0.0417,242130,9999.969,86.8,0.87,1133.01,11.32,-537.69,-5.37,11154.97,111.55
43,多头进场,2019-10-26 00:00,开多,0.0413,242130,9999.969,86.8,0.87,1133.01,11.32,-537.69,-5.37,11154.97,111.55
44,多头出场,2019-11-14 16:00,平多,0.0422,231481,9999.9792,-241.37,-2.41,319.07,3.19,-282.78,-2.83,10913.6,109.14
44,多头进场,2019-11-10 12:00,开多,0.0432,231481,9999.9792,-241.37,-2.41,319.07,3.19,-282.78,-2.83,10913.6,109.14
45,多头出场,2019-11-19 08:00,平多,0.0429,227790,9999.981,-237.68,-2.38,518.92,5.19,-255.57,-2.55,10675.93,106.76
45,多头进场,2019-11-16 04:00,开多,0.0439,227790,9999.981,-237.68,-2.38,518.92,5.19,-255.57,-2.55,10675.93,106.76
46,空头出场,2019-11-29 08:00,平空-EMA,0.0411,242718,9999.9816,14.28,0.14,2349.36,23.48,-150.63,-1.51,10690.21,106.90
46,空头进场,2019-11-20 16:00,开空,0.0412,242718,9999.9816,14.28,0.14,2349.36,23.48,-150.63,-1.51,10690.21,106.90
47,空头出场,2019-12-17 00:00,平空-止盈,0.0338,263852,9999.9908,1072.33,10.72,1261.49,12.61,-321.62,-3.21,11762.54,117.63
47,空头进场,2019-12-02 12:00,开空,0.0379,263852,9999.9908,1072.33,10.72,1261.49,12.61,-321.62,-3.21,11762.54,117.63
48,多头出场,2020-02-17 00:00,平多,0.0593,285714,9999.99,6929.38,69.26,10652.13,106.47,-233.57,-2.33,18691.92,186.92
48,多头进场,2020-01-06 00:00,开多,0.035,285714,9999.99,6929.38,69.26,10652.13,106.47,-233.57,-2.33,18691.92,186.92
49,空头出场,2020-03-01 04:00,平空-止盈,0.0471,176366,9999.9522,1683.96,16.83,1846.84,18.46,-428.28,-4.28,20375.88,203.76
49,空头进场,2020-02-25 12:00,开空,0.0567,176366,9999.9522,1683.96,16.83,1846.84,18.46,-428.28,-4.28,20375.88,203.76
50,多头出场,2020-04-10 16:00,平多,0.0329,302114,9999.9734,-70.39,-0.70,1143.03,11.42,-125.85,-1.26,20305.49,203.05
50,多头进场,2020-04-06 12:00,开多,0.0331,302114,9999.9734,-70.39,-0.70,1143.03,11.42,-125.85,-1.26,20305.49,203.05
51,多头出场,2020-04-13 08:00,平多,0.0321,289017,9999.9882,-732.18,-7.32,52.8,0.53,-727.54,-7.27,19573.31,195.73
51,多头进场,2020-04-13 00:00,开多,0.0346,289017,9999.9882,-732.18,-7.32,52.8,0.53,-727.54,-7.27,19573.31,195.73
52,空头出场,2020-04-16 16:00,平空-EMA,0.0335,313479,9999.9801,-511.82,-5.12,308.48,3.08,-757.35,-7.57,19061.49,190.61
52,空头进场,2020-04-16 04:00,开空,0.0319,313479,9999.9801,-511.82,-5.12,308.48,3.08,-757.35,-7.57,19061.49,190.61
53,多头出场,2020-04-21 16:00,平多,0.0338,289017,9999.9882,-241.1,-2.41,688.64,6.88,-265.12,-2.65,18820.4,188.20
53,多头进场,2020-04-17 08:00,开多,0.0346,289017,9999.9882,-241.1,-2.41,688.64,6.88,-265.12,-2.65,18820.4,188.20
54,多头出场,2020-05-10 20:00,平多,0.0463,283286,9999.9958,3104.59,31.03,5405.76,54.03,-33.33,-0.33,21924.98,219.25
54,多头进场,2020-04-22 16:00,开多,0.0353,283286,9999.9958,3104.59,31.03,5405.76,54.03,-33.33,-0.33,21924.98,219.25
55,多头出场,2020-05-25 04:00,平多,0.0513,199203,9999.9906,209.01,2.09,1469.1,14.68,-184.28,-1.84,22134,221.34
55,多头进场,2020-05-12 08:00,开多,0.0502,199203,9999.9906,209.01,2.09,1469.1,14.68,-184.28,-1.84,22134,221.34
56,多头出场,2020-06-15 08:00,平多,0.0726,182815,9999.9805,3260.75,32.59,6521.5,65.18,-41.56,-0.42,25394.75,253.95
56,多头进场,2020-05-27 12:00,开多,0.0547,182815,9999.9805,3260.75,32.59,6521.5,65.18,-41.56,-0.42,25394.75,253.95
57,空头出场,2020-06-16 00:00,平空-EMA,0.0774,139082,9999.9958,-775.33,-7.75,245.35,2.45,-853.4,-8.53,24619.41,246.19
57,空头进场,2020-06-15 12:00,开空,0.0719,139082,9999.9958,-775.33,-7.75,245.35,2.45,-853.4,-8.53,24619.41,246.19
58,多头出场,2020-06-28 00:00,平多,0.076,122249,9999.9682,-718.69,-7.18,655.14,6.55,-897.42,-8.97,23900.73,239.01
58,多头进场,2020-06-17 20:00,开多,0.0818,122249,9999.9682,-718.69,-7.18,655.14,6.55,-897.42,-8.97,23900.73,239.01
59,空头出场,2020-06-28 20:00,平空-EMA,0.0803,130890,9999.996,-520.73,-5.20,8.09,0.08,-541.65,-5.41,23380,233.80
59,空头进场,2020-06-28 08:00,开空,0.0764,130890,9999.996,-520.73,-5.20,8.09,0.08,-541.65,-5.41,23380,233.80
60,多头出场,2020-08-11 20:00,平多,0.1372,121359,9999.9816,6637.15,66.34,8757.12,87.53,-247.72,-2.48,30017.15,300.17
60,多头进场,2020-06-29 08:00,开多,0.0824,121359,9999.9816,6637.15,66.34,8757.12,87.53,-247.72,-2.48,30017.15,300.17
61,多头出场,2020-08-18 16:00,平多,0.1373,70126,9999.9676,-381.48,-3.81,107.2,1.07,-397.71,-3.98,29635.66,296.36
61,多头进场,2020-08-17 16:00,开多,0.1426,70126,9999.9676,-381.48,-3.81,107.2,1.07,-397.71,-3.98,29635.66,296.36
62,空头出场,2020-08-26 00:00,平空-止盈,0.1113,75930,9999.981,1539.75,15.39,2029.92,20.29,-285.94,-2.86,31175.41,311.75
62,空头进场,2020-08-19 08:00,开空,0.1317,75930,9999.981,1539.75,15.39,2029.92,20.29,-285.94,-2.86,31175.41,311.75
63,空头出场,2020-09-04 04:00,平空-止盈,0.0945,86880,9999.888,1780.62,17.80,1984.55,19.84,-161.38,-1.61,32956.04,329.56
63,空头进场,2020-09-02 16:00,开空,0.1151,86880,9999.888,1780.62,17.80,1984.55,19.84,-161.38,-1.61,32956.04,329.56
64,多头出场,2020-10-02 12:00,平多,0.0948,101832,9999.9024,-356.06,-3.56,860.57,8.60,-412.33,-4.12,32599.98,326.00
64,多头进场,2020-09-27 08:00,开多,0.0982,101832,9999.9024,-356.06,-3.56,860.57,8.60,-412.33,-4.12,32599.98,326.00
65,空头出场,2020-10-05 00:00,平空-EMA,0.0976,110497,9999.9785,-794.92,-7.95,72.35,0.72,-833.73,-8.33,31805.06,318.05
65,空头进场,2020-10-02 16:00,开空,0.0905,110497,9999.9785,-794.92,-7.95,72.35,0.72,-833.73,-8.33,31805.06,318.05
66,空头出场,2020-10-08 20:00,平空-EMA,0.0963,110011,9999.9999,-604.36,-6.04,127.01,1.27,-676.07,-6.76,31200.7,312.01
66,空头进场,2020-10-07 08:00,开空,0.0909,110011,9999.9999,-604.36,-6.04,127.01,1.27,-676.07,-6.76,31200.7,312.01
67,多头出场,2020-10-20 16:00,平多,0.1023,100806,9999.9552,302.34,3.02,1517.17,15.16,-5,-0.05,31503.04,315.03
67,多头进场,2020-10-10 00:00,开多,0.0992,100806,9999.9552,302.34,3.02,1517.17,15.16,-5,-0.05,31503.04,315.03
68,多头出场,2020-10-26 20:00,平多,0.1015,93283,9999.9376,-541.45,-5.41,517.38,5.17,-583.35,-5.83,30961.6,309.62
68,多头进场,2020-10-21 20:00,开多,0.1072,93283,9999.9376,-541.45,-5.41,517.38,5.17,-583.35,-5.83,30961.6,309.62
69,空头出场,2020-11-06 08:00,平空-EMA,0.1014,100100,9999.99,-160.23,-1.60,1196.2,11.96,-305.3,-3.05,30801.37,308.01
69,空头进场,2020-10-28 12:00,开空,0.0999,100100,9999.99,-160.23,-1.60,1196.2,11.96,-305.3,-3.05,30801.37,308.01
70,多头出场,2020-11-14 16:00,平多,0.1026,94250,9999.925,-339.71,-3.40,730.15,7.30,-711.87,-7.12,30461.66,304.62
70,多头进场,2020-11-06 16:00,开多,0.1061,94250,9999.925,-339.71,-3.40,730.15,7.30,-711.87,-7.12,30461.66,304.62
71,多头出场,2020-12-08 16:00,平多,0.1459,92336,9999.9888,3460.1,34.58,6892.5,68.89,-614.42,-6.14,33921.76,339.22
71,多头进场,2020-11-17 12:00,开多,0.1083,92336,9999.9888,3460.1,34.58,6892.5,68.89,-614.42,-6.14,33921.76,339.22
72,空头出场,2020-12-10 04:00,平空-EMA,0.148,74962,9999.9308,-1104.99,-11.04,309.84,3.10,-1264.36,-12.64,32816.77,328.17
72,空头进场,2020-12-09 12:00,开空,0.1334,74962,9999.9308,-1104.99,-11.04,309.84,3.10,-1264.36,-12.64,32816.77,328.17
73,空头出场,2020-12-12 12:00,平空-EMA,0.1466,72568,9999.8704,-648.92,-6.49,219.96,2.20,-679.88,-6.80,32167.85,321.68
73,空头进场,2020-12-11 12:00,开空,0.1378,72568,9999.8704,-648.92,-6.49,219.96,2.20,-679.88,-6.80,32167.85,321.68
74,多头出场,2020-12-21 16:00,平多,0.151,65146,9999.911,-172.78,-1.73,1480.33,14.80,-298.16,-2.98,31995.07,319.95
74,多头进场,2020-12-13 16:00,开多,0.1535,65146,9999.911,-172.78,-1.73,1480.33,14.80,-298.16,-2.98,31995.07,319.95
75,空头出场,2020-12-25 04:00,平空-EMA,0.153,69444,9999.936,-635.31,-6.35,1224.16,12.24,-755,-7.55,31359.76,313.60
75,空头进场,2020-12-23 16:00,开空,0.144,69444,9999.936,-635.31,-6.35,1224.16,12.24,-755,-7.55,31359.76,313.60
76,多头出场,2020-12-26 12:00,平多,0.1509,60024,9999.9984,-951.91,-9.51,19.01,0.19,-1007.4,-10.07,30407.85,304.08
76,多头进场,2020-12-25 16:00,开多,0.1666,60024,9999.9984,-951.91,-9.51,19.01,0.19,-1007.4,-10.07,30407.85,304.08
77,多头出场,2021-01-27 16:00,平多,0.3199,59453,9999.9946,9004.51,90.00,13621.63,136.15,-314.16,-3.14,39412.36,394.12
77,多头进场,2020-12-28 16:00,开多,0.1682,59453,9999.9946,9004.51,90.00,13621.63,136.15,-314.16,-3.14,39412.36,394.12
78,多头出场,2021-03-12 12:00,平多,1.0866,29061,9999.8901,21557,215.46,33237.88,332.22,-400.23,-4.00,60969.37,609.69
78,多头进场,2021-01-29 04:00,开多,0.3441,29061,9999.8901,21557,215.46,33237.88,332.22,-400.23,-4.00,60969.37,609.69
79,空头出场,2021-03-13 16:00,平空-EMA,1.1416,9688,9998.9848,-1071.37,-10.71,451.31,4.51,-1069.71,-10.69,59898,598.98
79,空头进场,2021-03-13 04:00,开空,1.0321,9688,9998.9848,-1071.37,-10.71,451.31,4.51,-1069.71,-10.69,59898,598.98
80,空头出场,2021-03-16 20:00,平空-EMA,1.0915,9747,9999.4473,-649.72,-6.49,247.45,2.47,-793.53,-7.93,59248.28,592.48
80,空头进场,2021-03-15 16:00,开空,1.0259,9747,9999.4473,-649.72,-6.49,247.45,2.47,-793.53,-7.93,59248.28,592.48
81,多头出场,2021-03-23 00:00,平多,1.1503,8155,9998.8455,-627.84,-6.28,2008.47,20.08,-655.77,-6.56,58620.44,586.20
81,多头进场,2021-03-17 00:00,开多,1.2261,8155,9998.8455,-627.84,-6.28,2008.47,20.08,-655.77,-6.56,58620.44,586.20
82,空头出场,2021-03-26 16:00,平空-EMA,1.2597,9354,9999.426,-1794.7,-17.94,212.01,2.12,-2049.78,-20.49,56825.74,568.26
82,空头进场,2021-03-25 04:00,开空,1.069,9354,9999.426,-1794.7,-17.94,212.01,2.12,-2049.78,-20.49,56825.74,568.26
83,多头出场,2021-04-04 04:00,平多,1.1624,8126,9999.043,-563.1,-5.63,137.21,1.37,-651.02,-6.51,56262.64,562.63
83,多头进场,2021-03-30 16:00,开多,1.2305,8126,9999.043,-563.1,-5.63,137.21,1.37,-651.02,-6.51,56262.64,562.63
84,多头出场,2021-04-07 20:00,平多,1.1828,7852,9998.7368,-721.03,-7.21,195.23,1.95,-904.84,-9.05,55541.6,555.42
84,多头进场,2021-04-06 20:00,开多,1.2734,7852,9998.7368,-721.03,-7.21,195.23,1.95,-904.84,-9.05,55541.6,555.42
85,多头出场,2021-04-18 08:00,平多,1.1978,8061,9998.8644,-353.23,-3.53,2558.4,25.57,-1362.47,-13.62,55188.38,551.88
85,多头进场,2021-04-11 20:00,开多,1.2404,8061,9998.8644,-353.23,-3.53,2558.4,25.57,-1362.47,-13.62,55188.38,551.88
86,空头出场,2021-04-19 08:00,平空-EMA,1.3208,8812,9999.8576,-1649.85,-16.49,43.47,0.43,-1675.76,-16.75,53538.53,535.39
86,空头进场,2021-04-18 16:00,开空,1.1348,8812,9999.8576,-1649.85,-16.49,43.47,0.43,-1675.76,-16.75,53538.53,535.39
87,空头出场,2021-04-26 16:00,平空-EMA,1.2373,8637,9999.0549,-697.85,-6.98,2048.02,20.47,-1147.67,-11.47,52840.68,528.41
87,空头进场,2021-04-20 08:00,开空,1.1577,8637,9999.0549,-697.85,-6.98,2048.02,20.47,-1147.67,-11.47,52840.68,528.41
88,多头出场,2021-05-04 20:00,平多,1.2721,7529,9999.2649,-431.41,-4.31,624.42,6.24,-724.02,-7.24,52409.27,524.09
88,多头进场,2021-04-27 16:00,开多,1.3281,7529,9999.2649,-431.41,-4.31,624.42,6.24,-724.02,-7.24,52409.27,524.09
89,多头出场,2021-05-19 16:00,平多,1.5943,7263,9998.9721,1569.64,15.69,7935.64,79.32,-53.66,-0.54,53978.91,539.79
89,多头进场,2021-05-05 20:00,开多,1.3767,7263,9998.9721,1569.64,15.69,7935.64,79.32,-53.66,-0.54,53978.91,539.79
90,空头出场,2021-05-26 08:00,平空-EMA,1.6773,6952,9999.7568,-1671.66,-16.71,2688.2,26.87,-1691.55,-16.91,52307.24,523.07
90,空头进场,2021-05-22 12:00,开空,1.4384,6952,9999.7568,-1671.66,-16.71,2688.2,26.87,-1691.55,-16.91,52307.24,523.07
91,空头出场,2021-05-30 16:00,平空-EMA,1.6908,6841,9998.8056,-1578.74,-15.78,861.07,8.61,-1583.9,-15.83,50728.5,507.29
91,空头进场,2021-05-28 16:00,开空,1.4616,6841,9998.8056,-1578.74,-15.78,861.07,8.61,-1583.9,-15.83,50728.5,507.29
92,多头出场,2021-06-04 12:00,平多,1.6595,5605,9999.8805,-708.03,-7.08,586.89,5.87,-992.04,-9.92,50020.47,500.20
92,多头进场,2021-06-02 12:00,开多,1.7841,5605,9999.8805,-708.03,-7.08,586.89,5.87,-992.04,-9.92,50020.47,500.20
93,空头出场,2021-06-15 12:00,平空-EMA,1.5967,6386,9999.8374,-206.79,-2.07,1334.14,13.33,-464.15,-4.64,49813.68,498.14
93,空头进场,2021-06-08 04:00,开空,1.5659,6386,9999.8374,-206.79,-2.07,1334.14,13.33,-464.15,-4.64,49813.68,498.14
94,空头出场,2021-06-20 16:00,平空-止盈,1.3302,6648,9999.9216,1147.33,11.47,1174.36,11.74,-235.02,-2.35,50961.01,509.61
94,空头进场,2021-06-16 20:00,开空,1.5042,6648,9999.9216,1147.33,11.47,1174.36,11.74,-235.02,-2.35,50961.01,509.61
95,空头出场,2021-07-03 04:00,平空-EMA,1.3946,7688,9999.0128,-733.03,-7.33,114.93,1.15,-737.67,-7.37,50227.98,502.28
95,空头进场,2021-07-02 08:00,开空,1.3006,7688,9999.0128,-733.03,-7.33,114.93,1.15,-737.67,-7.37,50227.98,502.28
96,多头出场,2021-07-05 16:00,平多,1.3836,6821,9999.586,-571.77,-5.72,196.22,1.96,-616.16,-6.16,49656.21,496.56
96,多头进场,2021-07-05 00:00,开多,1.466,6821,9999.586,-571.77,-5.72,196.22,1.96,-616.16,-6.16,49656.21,496.56
97,多头出场,2021-07-08 08:00,平多,1.3851,6892,9999.6028,-463.27,-4.63,2.58,0.03,-519.14,-5.19,49192.95,491.93
97,多头进场,2021-07-06 12:00,开多,1.4509,6892,9999.6028,-463.27,-4.63,2.58,0.03,-519.14,-5.19,49192.95,491.93
98,空头出场,2021-07-16 16:00,平空-止盈,1.1669,7535,9998.945,1196.96,11.96,1211.9,12.11,-363.67,-3.64,50389.9,503.90
98,空头进场,2021-07-09 04:00,开空,1.327,7535,9998.945,1196.96,11.96,1211.9,12.11,-363.67,-3.64,50389.9,503.90
99,多头出场,2021-07-27 08:00,平多,1.2294,7538,9999.9108,-742.33,-7.42,541.51,5.41,-856.79,-8.56,49647.57,496.48
99,多头进场,2021-07-26 08:00,开多,1.3266,7538,9999.9108,-742.33,-7.42,541.51,5.41,-856.79,-8.56,49647.57,496.48
100,多头出场,2021-09-07 16:00,平多,2.645,7619,9999.9375,10137.24,101.32,13621.58,136.15,-506.33,-5.06,59784.82,597.85
100,多头进场,2021-07-30 08:00,开多,1.3125,7619,9999.9375,10137.24,101.32,13621.58,136.15,-506.33,-5.06,59784.82,597.85
101,空头出场,2021-09-11 16:00,平空-EMA,2.71,4125,9999,-1190.34,-11.90,919,9.19,-1366.25,-13.66,58594.48,585.94
101,空头进场,2021-09-07 20:00,开空,2.424,4125,9999,-1190.34,-11.90,919,9.19,-1366.25,-13.66,58594.48,585.94
102,空头出场,2021-09-15 20:00,平空-EMA,2.563,4240,9997.92,-879.63,-8.79,202.76,2.03,-954.76,-9.54,57714.84,577.15
102,空头进场,2021-09-13 12:00,开空,2.358,4240,9997.92,-879.63,-8.79,202.76,2.03,-954.76,-9.54,57714.84,577.15
103,空头出场,2021-09-20 12:00,平空-止盈,2.121,4161,9998.883,1163.99,11.64,1251.62,12.51,-154.8,-1.55,58878.84,588.79
103,空头进场,2021-09-17 12:00,开空,2.403,4161,9998.883,1163.99,11.64,1251.62,12.51,-154.8,-1.55,58878.84,588.79
104,空头出场,2021-10-02 20:00,平空-EMA,2.29,4582,9997.924,-505.1,-5.05,737.29,7.37,-536.51,-5.36,58373.73,583.74
104,空头进场,2021-09-26 12:00,开空,2.182,4582,9997.924,-505.1,-5.05,737.29,7.37,-536.51,-5.36,58373.73,583.74
105,空头出场,2021-10-07 16:00,平空-EMA,2.323,4604,9999.888,-705.55,-7.05,275.84,2.76,-939.61,-9.39,57668.18,576.68
