交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
45,空头进场,2020-09-02 16:00,开空,0.1151,86880,9999.888,1780.62,17.80,1984.55,19.84,-161.38,-1.61,38498.18,384.98
46,多头出场,2020-09-30 00:00,平多,0.099,95693,9999.9185,-536.05,-5.36,205.52,2.05,-684.42,-6.84,37962.14,379.62
46,多头进场,2020-09-28 08:00,开多,0.1045,95693,9999.9185,-536.05,-5.36,205.52,2.05,-684.42,-6.84,37962.14,379.62
47,空头出场,2020-10-09 20:00,平空-EMA,0.0986,110497,9999.9785,-905.47,-9.05,127.6,1.28,-999.47,-9.99,37056.66,370.57
47,空头进场,2020-10-02 16:00,开空,0.0905,110497,9999.9785,-905.47,-9.05,127.6,1.28,-999.47,-9.99,37056.66,370.57
48,多头出场,2020-10-26 20:00,平多,0.1015,93545,9999.9605,-514.89,-5.15,687.23,6.87,-594.33,-5.94,36541.77,365.42
48,多头进场,2020-10-10 08:00,开多,0.1069,93545,9999.9605,-514.89,-5.15,687.23,6.87,-594.33,-5.94,36541.77,365.42
49,空头出场,2020-11-06 08:00,平空-EMA,0.1014,100100,9999.99,-160.23,-1.60,1196.2,11.96,-305.3,-3.05,36381.55,363.82
49,空头进场,2020-10-28 12:00,开空,0.0999,100100,9999.99,-160.23,-1.60,1196.2,11.96,-305.3,-3.05,36381.55,363.82
50,多头出场,2020-11-16 00:00,平多,0.1012,94250,9999.925,-471.59,-4.71,730.15,7.30,-711.87,-7.12,35909.95,359.10
50,多头进场,2020-11-06 16:00,开多,0.1061,94250,9999.925,-471.59,-4.71,730.15,7.30,-711.87,-7.12,35909.95,359.10
51,多头出场,2020-12-09 12:00,平多,0.1334,94339,9999.934,2573.6,25.72,7259.1,72.56,-410.66,-4.10,38483.55,384.84
51,多头进场,2020-11-17 08:00,开多,0.106,94339,9999.934,2573.6,25.72,7259.1,72.56,-410.66,-4.10,38483.55,384.84
52,多头出场,2020-12-11 16:00,平多,0.1355,67567,9999.916,-854.17,-8.54,42.3,0.42,-903.64,-9.03,37629.39,376.29
52,多头进场,2020-12-10 04:00,开多,0.148,67567,9999.916,-854.17,-8.54,42.3,0.42,-903.64,-9.03,37629.39,376.29
53,多头出场,2020-12-23 16:00,平多,0.144,68212,9999.8792,-187.26,-1.87,2020.9,20.20,-400.63,-4.00,37442.12,374.42
53,多头进场,2020-12-12 12:00,开多,0.1466,68212,9999.8792,-187.26,-1.87,2020.9,20.20,-400.63,-4.00,37442.12,374.42
54,空头出场,2020-12-24 20:00,平空-EMA,0.1496,73313,9999.8932,-978.22,-9.78,368.9,3.69,-1031.38,-10.31,36463.91,364.64
54,空头进场,2020-12-24 04:00,开空,0.1364,73313,9999.8932,-978.22,-9.78,368.9,3.69,-1031.38,-10.31,36463.91,364.64
55,多头出场,2021-03-25 04:00,平多,1.069,60024,9999.9984,54128.57,541.02,79310.71,792.71,-1073.43,-10.73,90592.48,905.92
55,多头进场,2020-12-25 16:00,开多,0.1666,60024,9999.9984,54128.57,541.02,79310.71,792.71,-1073.43,-10.73,90592.48,905.92
56,多头出场,2021-04-18 08:00,平多,1.1978,7938,9999.4986,-501.12,-5.01,2366.08,23.65,-1494.96,-14.94,90091.37,900.91
56,多头进场,2021-03-26 16:00,开多,1.2597,7938,9999.4986,-501.12,-5.01,2366.08,23.65,-1494.96,-14.94,90091.37,900.91
57,空头出场,2021-04-26 12:00,平空-EMA,1.2142,9135,9999.171,-1103.09,-11.03,960.57,9.60,-1269.28,-12.69,88988.27,889.88
57,空头进场,2021-04-23 08:00,开空,1.0946,9135,9999.171,-1103.09,-11.03,960.57,9.60,-1269.28,-12.69,88988.27,889.88
58,多头出场,2021-05-19 16:00,平多,1.5943,7529,9999.2649,1993.22,19.92,8592.37,85.89,-724.02,-7.24,90981.49,909.81
58,多头进场,2021-04-27 16:00,开多,1.3281,7529,9999.2649,1993.22,19.92,8592.37,85.89,-724.02,-7.24,90981.49,909.81
59,空头出场,2021-05-25 12:00,平空-EMA,1.6017,7905,9999.0345,-2673.73,-26.73,1685.88,16.85,-3048.42,-30.47,88307.76,883.08
59,空头进场,2021-05-23 16:00,开空,1.2649,7905,9999.0345,-2673.73,-26.73,1685.88,16.85,-3048.42,-30.47,88307.76,883.08
60,空头出场,2021-05-30 12:00,平空-EMA,1.6201,7155,9999.1125,-1603.5,-16.03,442.19,4.42,-1918.25,-19.17,86704.26,867.04
60,空头进场,2021-05-29 20:00,开空,1.3975,7155,9999.1125,-1603.5,-16.03,442.19,4.42,-1918.25,-19.17,86704.26,867.04
61,多头出场,2021-06-08 04:00,平多,1.5659,5759,9999.3517,-990.84,-9.90,878.43,8.78,-1077.9,-10.77,85713.42,857.13
61,多头进场,2021-06-02 04:00,开多,1.7363,5759,9999.3517,-990.84,-9.90,878.43,8.78,-1077.9,-10.77,85713.42,857.13
62,空头出场,2021-06-10 04:00,平空-EMA,1.6279,6555,9998.997,-682.22,-6.82,817,8.17,-723.43,-7.23,85031.2,850.31
62,空头进场,2021-06-08 08:00,开空,1.5254,6555,9998.997,-682.22,-6.82,817,8.17,-723.43,-7.23,85031.2,850.31
63,空头出场,2021-06-15 12:00,平空-EMA,1.5967,6631,9999.548,-598.46,-5.98,1001.59,10.01,-677.38,-6.77,84432.73,844.33
63,空头进场,2021-06-11 12:00,开空,1.508,6631,9999.548,-598.46,-5.98,1001.59,10.01,-677.38,-6.77,84432.73,844.33
64,空头出场,2021-06-20 16:00,平空-止盈,1.3302,6575,9998.6025,1243.17,12.43,1269.89,12.69,-124.01,-1.24,85675.9,856.76
64,空头进场,2021-06-16 16:00,开空,1.5207,6575,9998.6025,1243.17,12.43,1269.89,12.69,-124.01,-1.24,85675.9,856.76
65,空头出场,2021-07-14 00:00,平空-止盈,1.252,7356,9999.7464,780.43,7.80,798.28,7.98,-130.79,-1.31,86456.33,864.56
65,空头进场,2021-07-08 12:00,开空,1.3594,7356,9999.7464,780.43,7.80,798.28,7.98,-130.79,-1.31,86456.33,864.56
66,多头出场,2021-07-27 04:00,平多,1.2551,7426,9999.109,-688.4,-6.88,165.06,1.65,-781.02,-7.81,85767.93,857.68
66,多头进场,2021-07-26 12:00,开多,1.3465,7426,9999.109,-688.4,-6.88,165.06,1.65,-781.02,-7.81,85767.93,857.68
67,多头出场,2021-08-03 08:00,平多,1.2844,7249,9999.2706,-698.31,-6.98,56.62,0.57,-724.1,-7.24,85069.63,850.70
67,多头进场,2021-08-01 08:00,开多,1.3794,7249,9999.2706,-698.31,-6.98,56.62,0.57,-724.1,-7.24,85069.63,850.70
68,多头出场,2021-09-08 00:00,平多,2.371,7318,9999.3152,7337.99,73.35,12688.8,126.83,-322.6,-3.22,92407.61,924.08
68,多头进场,2021-08-04 00:00,开多,1.3664,7318,9999.3152,7337.99,73.35,12688.8,126.83,-322.6,-3.22,92407.61,924.08
69,多头出场,2021-09-13 08:00,平多,2.413,3690,9999.9,-1105.38,-11.05,327.1,3.27,-1130.45,-11.30,91302.23,913.02
69,多头进场,2021-09-11 16:00,开多,2.71,3690,9999.9,-1105.38,-11.05,327.1,3.27,-1130.45,-11.30,91302.23,913.02
70,空头出场,2021-09-25 20:00,平空-EMA,2.42,4297,9999.119,-409.82,-4.10,1786.42,17.86,-572.2,-5.72,90892.41,908.92
70,空头进场,2021-09-19 16:00,开空,2.327,4297,9999.119,-409.82,-4.10,1786.42,17.86,-572.2,-5.72,90892.41,908.92
71,空头出场,2021-10-03 00:00,平空-EMA,2.311,4582,9997.924,-601.37,-6.01,737.29,7.37,-646.48,-6.46,90291.04,902.91
71,空头进场,2021-09-26 12:00,开空,2.182,4582,9997.924,-601.37,-6.01,737.29,7.37,-646.48,-6.46,90291.04,902.91
72,空头出场,2021-10-07 16:00,平空-EMA,2.323,4604,9999.888,-705.55,-7.05,275.84,2.76,-939.61,-9.39,89585.48,895.85
72,空头进场,2021-10-04 08:00,开空,2.172,4604,9999.888,-705.55,-7.05,275.84,2.76,-939.61,-9.39,89585.48,895.85
73,空头出场,2021-10-21 08:00,平空-EMA,2.226,4568,9999.352,-179.1,-1.79,534.02,5.34,-379.58,-3.79,89406.38,894.06
73,空头进场,2021-10-11 04:00,开空,2.189,4568,9999.352,-179.1,-1.79,534.02,5.34,-379.58,-3.79,89406.38,894.06
74,空头出场,2021-11-09 00:00,平空-EMA,2.095,4679,9999.023,186.62,1.87,1553.11,15.52,-346.57,-3.46,89593,895.93
74,空头进场,2021-10-22 04:00,开空,2.137,4679,9999.023,186.62,1.87,1553.11,15.52,-346.57,-3.46,89593,895.93
75,多头出场,2021-11-11 04:00,平多,2.097,4476,9999.384,-622.9,-6.23,639.54,6.39,-1356.75,-13.56,88970.09,889.70
75,多头进场,2021-11-09 12:00,开多,2.234,4476,9999.384,-622.9,-6.23,639.54,6.39,-1356.75,-13.56,88970.09,889.70
76,空头出场,2021-11-23 00:00,平空-止盈,1.762,4928,9998.912,1306.43,13.06,1611.38,16.11,-330.25,-3.30,90276.53,902.77
76,空头进场,2021-11-14 20:00,开空,2.029,4928,9998.912,1306.43,13.06,1611.38,16.11,-330.25,-3.30,90276.53,902.77
77,多头出场,2021-12-29 00:00,平多,1.406,6325,9999.825,-1116.32,-11.16,0,0.00,-1301.62,-13.01,89160.21,891.60
77,多头进场,2021-12-27 16:00,开多,1.581,6325,9999.825,-1116.32,-11.16,0,0.00,-1301.62,-13.01,89160.21,891.60
78,空头出场,2022-01-06 04:00,平空-止盈,1.23,7342,9999.804,959.63,9.59,1235.8,12.35,-217.92,-2.18,90119.84,901.20
78,空头进场,2021-12-30 00:00,开空,1.362,7342,9999.804,959.63,9.59,1235.8,12.35,-217.92,-2.18,90119.84,901.20
79,多头出场,2022-01-20 04:00,平多,1.337,7194,9999.66,-391.09,-3.91,1779.11,17.78,-465.42,-4.65,89728.75,897.29
79,多头进场,2022-01-16 16:00,开多,1.39,7194,9999.66,-391.09,-3.91,1779.11,17.78,-465.42,-4.65,89728.75,897.29
80,空头出场,2022-01-30 20:00,平空-止盈,1.054,8285,9999.995,1258.24,12.58,2397.65,23.96,-319.83,-3.20,90986.98,909.87
80,空头进场,2022-01-21 08:00,开空,1.207,8285,9999.995,1258.24,12.58,2397.65,23.96,-319.83,-3.20,90986.98,909.87
81,多头出场,2022-02-08 20:00,平多,1.167,8058,9999.978,-605.99,-6.06,172.28,1.72,-730.22,-7.30,90380.99,903.81
81,多头进场,2022-02-08 08:00,开多,1.241,8058,9999.978,-605.99,-6.06,172.28,1.72,-730.22,-7.30,90380.99,903.81
82,空头出场,2022-02-19 04:00,平空-止盈,0.995,8984,9999.192,1050.64,10.50,1162.92,11.62,-31.95,-0.32,91431.63,914.32
82,空头进场,2022-02-12 00:00,开空,1.113,8984,9999.192,1050.64,10.50,1162.92,11.62,-31.95,-0.32,91431.63,914.32
83,多头出场,2022-04-07 04:00,平多,1.052,10764,9999.756,1313.31,13.13,3407.19,34.06,-15.76,-0.16,92744.95,927.45
83,多头进场,2022-03-22 08:00,开多,0.929,10764,9999.756,1313.31,13.13,3407.19,34.06,-15.76,-0.16,92744.95,927.45
84,空头出场,2022-04-18 04:00,平空-止盈,0.914,9881,9999.572,958.82,9.58,983.1,9.83,-143.33,-1.43,93703.77,937.04
84,空头进场,2022-04-11 08:00,开空,1.012,9881,9999.572,958.82,9.58,983.1,9.83,-143.33,-1.43,93703.77,937.04
85,空头出场,2022-06-06 08:00,平空-EMA,0.6182,17602,9999.6962,-892.3,-8.92,561.78,5.62,-927.34,-9.27,92811.47,928.11
85,空头进场,2022-06-01 20:00,开空,0.5681,17602,9999.6962,-892.3,-8.92,561.78,5.62,-927.34,-9.27,92811.47,928.11
86,多头出场,2022-06-10 20:00,平多,0.5876,15060,9999.84,-1160.01,-11.59,79.34,0.79,-1288.11,-12.87,91651.46,916.51
86,多头进场,2022-06-08 20:00,开多,0.664,15060,9999.84,-1160.01,-11.59,79.34,0.79,-1288.11,-12.87,91651.46,916.51
87,空头出场,2022-06-19 00:00,平空-止盈,0.4335,17436,9999.546,2432.26,24.31,2451.73,24.51,-772.18,-7.72,94083.72,940.84
87,空头进场,2022-06-11 00:00,开空,0.5735,17436,9999.546,2432.26,24.31,2451.73,24.51,-772.18,-7.72,94083.72,940.84
88,多头出场,2022-07-19 00:00,平多,0.4727,20120,9999.64,-498.67,-4.98,7.07,0.07,-596.53,-5.96,93585.05,935.85
88,多头进场,2022-07-18 20:00,开多,0.497,20120,9999.64,-498.67,-4.98,7.07,0.07,-596.53,-5.96,93585.05,935.85
89,多头出场,2022-07-21 08:00,平多,0.4796,19908,9999.7884,-461.69,-4.61,918.73,9.18,-514.64,-5.14,93123.37,931.23
89,多头进场,2022-07-19 20:00,开多,0.5023,19908,9999.7884,-461.69,-4.61,918.73,9.18,-514.64,-5.14,93123.37,931.23
90,多头出场,2022-07-23 00:00,平多,0.4799,19661,9999.5846,-573.99,-5.74,22.53,0.23,-598.76,-5.98,92549.38,925.49
90,多头进场,2022-07-22 16:00,开多,0.5086,19661,9999.5846,-573.99,-5.74,22.53,0.23,-598.76,-5.98,92549.38,925.49
91,多头出场,2022-07-26 04:00,平多,0.4752,19342,9999.814,-818.09,-8.18,377.97,3.78,-834.77,-8.34,91731.28,917.31
91,多头进场,2022-07-24 04:00,开多,0.517,19342,9999.814,-818.09,-8.18,377.97,3.78,-834.77,-8.34,91731.28,917.31
92,空头出场,2022-07-28 00:00,平空-EMA,0.5024,22163,9999.9456,-1145.31,-11.45,0,0.00,-1210.67,-12.10,90585.97,905.86
92,空头进场,2022-07-26 20:00,开空,0.4512,22163,9999.9456,-1145.31,-11.45,0,0.00,-1210.67,-12.10,90585.97,905.86
93,多头出场,2022-08-02 08:00,平多,0.4911,19565,9999.6715,-401.1,-4.01,873.47,8.73,-447.17,-4.47,90184.87,901.85
93,多头进场,2022-07-28 04:00,开多,0.5111,19565,9999.6715,-401.1,-4.01,873.47,8.73,-447.17,-4.47,90184.87,901.85
94,多头出场,2022-08-19 04:00,平多,0.5119,19455,9999.87,-50.83,-0.51,1566.96,15.66,-405.77,-4.06,90134.03,901.34
94,多头进场,2022-08-04 00:00,开多,0.514,19455,9999.87,-50.83,-0.51,1566.96,15.66,-405.77,-4.06,90134.03,901.34
95,空头出场,2022-08-29 04:00,平空-止盈,0.4293,20288,9999.9552,1280.96,12.80,1358.35,13.58,-86.15,-0.86,91414.99,914.15
