交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
80,多头进场,2023-03-14 20:00,开多,21.91,11339.978,248458.918,-30511.06,-12.27,896.37,0.36,-32329.77,-13.01,208072.1,2080.72
81,多头出场,2023-03-23 00:00,平多,21.1,9627.345,217963.0908,-15036.66,-6.90,12117.75,5.56,-16571.74,-7.60,193035.42,1930.35
81,多头进场,2023-03-18 08:00,开多,22.64,9627.345,217963.0908,-15036.66,-6.90,12117.75,5.56,-16571.74,-7.60,193035.42,1930.35
82,空头出场,2023-03-29 12:00,平空-EMA,21.2,10076.164,202933.943,-10889.01,-5.36,8060.23,3.97,-11689.06,-5.76,182146.42,1821.46
82,空头进场,2023-03-26 00:00,开空,20.14,10076.164,202933.943,-10889.01,-5.36,8060.23,3.97,-11689.06,-5.76,182146.42,1821.46
83,空头出场,2023-04-04 00:00,平空-EMA,20.9,9583.352,192050.3741,-8437.85,-4.39,287.31,0.15,-8912.71,-4.64,173708.56,1737.09
83,空头进场,2023-04-03 08:00,开空,20.04,9583.352,192050.3741,-8437.85,-4.39,287.31,0.15,-8912.71,-4.64,173708.56,1737.09
84,空头出场,2023-04-11 00:00,平空-EMA,20.69,9054.08,183616.7424,-3897.65,-2.12,3801.45,2.07,-4256.69,-2.32,169810.92,1698.11
84,空头进场,2023-04-07 12:00,开空,20.28,9054.08,183616.7424,-3897.65,-2.12,3801.45,2.07,-4256.69,-2.32,169810.92,1698.11
85,多头出场,2023-04-20 04:00,平多,22.66,8449.509,179721.0564,11559.22,6.43,39876.32,22.18,-596.83,-0.33,181370.14,1813.70
85,多头进场,2023-04-11 08:00,开多,21.27,8449.509,179721.0564,11559.22,6.43,39876.32,22.18,-596.83,-0.33,181370.14,1813.70
86,空头出场,2023-04-26 16:00,平空-EMA,22.46,9018.128,191274.4949,-11469.57,-5.99,4233.06,2.21,-12991.56,-6.79,169900.58,1699.01
86,空头进场,2023-04-22 00:00,开空,21.21,9018.128,191274.4949,-11469.57,-5.99,4233.06,2.21,-12991.56,-6.79,169900.58,1699.01
87,空头出场,2023-04-27 20:00,平空-EMA,22.25,8525.873,179810.6616,-10074.77,-5.60,6133.98,3.41,-11770.35,-6.54,159825.8,1598.26
