交易 #,类型,日期/时间,信号,价格 USDT,仓位大小（数量）,仓位大小（价值）,净损益 USDT,净损益 %,最大交易获利 USDT,最大交易获利 %,交易亏损 USDT,交易亏损 %,累计P&L USDT,累计P&L %
58,多头进场,2020-05-27 16:00,开多,206.48,195.0225,40268.2458,3483.98,8.65,9208.33,22.86,-373.12,-0.93,33772.37,337.72
59,多头出场,2020-06-26 12:00,平多,229.2,188.328,43750.47768,-629.16,-1.44,3166.52,7.23,-1281.79,-2.93,33143.21,331.43
59,多头进场,2020-06-16 00:00,开多,232.31,188.328,43750.47768,-629.16,-1.44,3166.52,7.23,-1281.79,-2.93,33143.21,331.43
60,空头出场,2020-07-01 20:00,平空-EMA,229.42,197.951,43121.64584,-2336.54,-5.42,219.94,0.51,-2420.73,-5.61,30806.67,308.07
60,空头进场,2020-06-28 00:00,开空,217.84,197.951,43121.64584,-2336.54,-5.42,219.94,0.51,-2420.73,-5.61,30806.67,308.07
61,多头出场,2020-07-16 12:00,平多,232.63,175.1987,40786.25736,-70.56,-0.17,2796.8,6.85,-507.45,-1.24,30736.12,307.36
61,多头进场,2020-07-06 12:00,开多,232.8,175.1987,40786.25736,-70.56,-0.17,2796.8,6.85,-507.45,-1.24,30736.12,307.36
62,多头出场,2020-09-04 04:00,平多,381.4,170.2804,40715.74644,24176.37,59.35,42503.77,104.34,-881.98,-2.17,54912.48,549.12
62,多头进场,2020-07-20 04:00,开多,239.11,170.2804,40715.74644,24176.37,59.35,42503.77,104.34,-881.98,-2.17,54912.48,549.12
63,空头出场,2020-09-13 00:00,平空-EMA,384.67,182.2421,64880.01002,-5290.55,-8.15,8640.46,13.31,-5381.25,-8.29,49621.93,496.22
63,空头进场,2020-09-05 16:00,开空,356.01,182.2421,64880.01002,-5290.55,-8.15,8640.46,13.31,-5381.25,-8.29,49621.93,496.22
64,空头出场,2020-09-14 20:00,平空-EMA,383.11,165.1895,59592.11213,-3755.08,-6.30,1745.99,2.93,-3870.45,-6.49,45866.86,458.67
64,空头进场,2020-09-13 20:00,开空,360.75,165.1895,59592.11213,-3755.08,-6.30,1745.99,2.93,-3870.45,-6.49,45866.86,458.67
65,空头出场,2020-09-17 08:00,平空-EMA,377.03,155.3282,55838.93462,-2781.66,-4.98,93.24,0.17,-3990.34,-7.14,43085.2,430.85
65,空头进场,2020-09-16 08:00,开空,359.49,155.3282,55838.93462,-2781.66,-4.98,93.24,0.17,-3990.34,-7.14,43085.2,430.85
66,空头出场,2020-09-24 00:00,平空-止盈,327.69,150.5253,53058.663,3681.84,6.94,3989.49,7.52,-26.53,-0.05,46767.04,467.67
66,空头进场,2020-09-21 16:00,开空,352.49,150.5253,53058.663,3681.84,6.94,3989.49,7.52,-26.53,-0.05,46767.04,467.67
67,空头出场,2020-10-09 16:00,平空-EMA,359.02,160.6508,56738.64954,-995.41,-1.75,3345.3,5.89,-1377.84,-2.43,45771.63,457.72
